event,person,time,value.amount,value.offer id,value.offer_id,value.reward
offer completed,aaa2642abc654a0c89d19fde82229dce,594,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,aaa88e429f654c6295d47ae156636fa0,300,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,aaa88e429f654c6295d47ae156636fa0,462,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aaa88e429f654c6295d47ae156636fa0,576,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aaac4f1e28ec4f6e95b724e4974b41bf,636,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aaaf123c93804a418da5c4edceb4d40c,228,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aaaf123c93804a418da5c4edceb4d40c,504,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,aab3fcd70ca74dd59cf056d61b70e906,246,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aab3fcd70ca74dd59cf056d61b70e906,408,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,aab3fcd70ca74dd59cf056d61b70e906,408,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aab3fcd70ca74dd59cf056d61b70e906,582,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,aabc003ec0b84f2d848ee244f226a3ac,204,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,aac15edd62e6480c86fc4069ea5af646,264,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aac15edd62e6480c86fc4069ea5af646,402,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,aac15edd62e6480c86fc4069ea5af646,462,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aac15edd62e6480c86fc4069ea5af646,504,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aac15edd62e6480c86fc4069ea5af646,576,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aac7cccdb5e147c1b8f0ee4d414faf82,618,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aacf19731906456ea5347f15787e6771,546,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,aad657e5b55b4332a3a12a99034dbb0c,18,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aad657e5b55b4332a3a12a99034dbb0c,186,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aad657e5b55b4332a3a12a99034dbb0c,354,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aad657e5b55b4332a3a12a99034dbb0c,414,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aad9081a7228418d8ad7603575e8842b,222,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aada49f7ba684e51a630dbf5d2a12b6c,630,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aada49f7ba684e51a630dbf5d2a12b6c,660,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,aadb41bef21b4f6696a9ddbf1fdc4738,210,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,aadb41bef21b4f6696a9ddbf1fdc4738,210,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aadb41bef21b4f6696a9ddbf1fdc4738,426,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aadd9336ca464715b8c9632d2cede00b,12,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,aadd9336ca464715b8c9632d2cede00b,186,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,aadd9336ca464715b8c9632d2cede00b,606,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,aadef7df1ce5421e9b2daaf3c0086f90,150,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,aadef7df1ce5421e9b2daaf3c0086f90,192,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aadef7df1ce5421e9b2daaf3c0086f90,342,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aadef7df1ce5421e9b2daaf3c0086f90,426,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aadef7df1ce5421e9b2daaf3c0086f90,654,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,aae6ab2449064575896564571857cf92,36,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,aae6ab2449064575896564571857cf92,174,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,aae6ab2449064575896564571857cf92,498,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,aae6ab2449064575896564571857cf92,552,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aae6ab2449064575896564571857cf92,588,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aaed3fe8ac7c4078a5d20bbb679273a5,198,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aaed3fe8ac7c4078a5d20bbb679273a5,372,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,aaed3fe8ac7c4078a5d20bbb679273a5,408,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,aaef2ef4d56848d496b6aa61f143f699,264,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aaefb780b5a4410cb9f467f2bad725f3,24,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,aaefb780b5a4410cb9f467f2bad725f3,198,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aaefb780b5a4410cb9f467f2bad725f3,438,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aaefb780b5a4410cb9f467f2bad725f3,552,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,aaeff31fe7ab4786bba12f05cdf33dd2,204,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aaf27a405d4c4632b28f29ca0279c54a,606,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,aaf27a405d4c4632b28f29ca0279c54a,606,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,aaf4e1f165fc4fae9b4583bc0cecb4f1,618,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,aaf4e1f165fc4fae9b4583bc0cecb4f1,618,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,aafbcae6db284247b616a2c8951fdc4c,168,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,aafbcae6db284247b616a2c8951fdc4c,396,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,aafbcae6db284247b616a2c8951fdc4c,552,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab03a93c83e944c296f7fc009a6647eb,576,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,ab11f24759c04a0facd349956aea364f,624,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab147264895d4aebbb0fcbcde4ce3393,78,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab147264895d4aebbb0fcbcde4ce3393,186,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab147264895d4aebbb0fcbcde4ce3393,414,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab161e0d82d34061bb2983c17d05eacb,60,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ab161e0d82d34061bb2983c17d05eacb,312,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab161e0d82d34061bb2983c17d05eacb,474,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab161e0d82d34061bb2983c17d05eacb,606,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ab16e66b724d4b4dabce812b62ff56b8,42,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,ab19930f782f437a999bd981404c1e5d,480,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab1ceb3bfc0b47f0b24685f94542aa05,540,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab1d3eaeba2f46ff8253951c26994cdb,180,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab1d3eaeba2f46ff8253951c26994cdb,588,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab1d3eaeba2f46ff8253951c26994cdb,588,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab1d8ca888784c1eafebf0c51e1b6e3e,6,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab1d8ca888784c1eafebf0c51e1b6e3e,414,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab2026beec834c99bfe6677fa626d699,180,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab2026beec834c99bfe6677fa626d699,432,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab2026beec834c99bfe6677fa626d699,528,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab2026beec834c99bfe6677fa626d699,594,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab20ddf6d8b24c55822249e4353dc1b6,240,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab20ddf6d8b24c55822249e4353dc1b6,402,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab20ddf6d8b24c55822249e4353dc1b6,456,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab20ddf6d8b24c55822249e4353dc1b6,504,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab20ddf6d8b24c55822249e4353dc1b6,624,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab21f43243804277af60d010b982291b,342,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab21f43243804277af60d010b982291b,462,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab21f43243804277af60d010b982291b,672,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab25fd6fbd5040f880751921e4029757,12,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab25fd6fbd5040f880751921e4029757,204,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab25fd6fbd5040f880751921e4029757,348,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab25fd6fbd5040f880751921e4029757,522,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab25fd6fbd5040f880751921e4029757,576,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab2cb6b756004af9b12787be834a3e63,444,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab2cb6b756004af9b12787be834a3e63,558,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab305aaca596410897039012bef166a6,348,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab305aaca596410897039012bef166a6,408,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab305aaca596410897039012bef166a6,624,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab305aaca596410897039012bef166a6,624,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab30c9f39ed8437084047b83de9a0139,66,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab30c9f39ed8437084047b83de9a0139,378,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab30c9f39ed8437084047b83de9a0139,510,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab30c9f39ed8437084047b83de9a0139,510,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab31fd0403f6478b97f7140ba82712a2,240,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab32ed59e5c14ab8b333db3dadf044aa,36,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab32ed59e5c14ab8b333db3dadf044aa,210,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ab32ed59e5c14ab8b333db3dadf044aa,438,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab32ed59e5c14ab8b333db3dadf044aa,522,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab3329c070784ce6b7dd5c64ed65c69b,192,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab3329c070784ce6b7dd5c64ed65c69b,378,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab3329c070784ce6b7dd5c64ed65c69b,420,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab3329c070784ce6b7dd5c64ed65c69b,504,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab37a7049b4747e1840cfcc298aca0a4,648,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab3a2566226b470094bdb362695b5b2a,216,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ab3a2566226b470094bdb362695b5b2a,336,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab3a2566226b470094bdb362695b5b2a,414,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab4939d2f7a24601bc487a2c711879d3,18,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab4939d2f7a24601bc487a2c711879d3,696,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab4ab72319ca4f6b959a995c90f13660,324,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab4ab72319ca4f6b959a995c90f13660,606,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab4ab72319ca4f6b959a995c90f13660,606,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab4b4416434b4f6e803b39ed5fe01a27,714,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,ab4bebc50e804ba299d91e796b214c20,390,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab4bebc50e804ba299d91e796b214c20,444,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab504c25caac4c1c9814e71e91042fd2,330,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab504c25caac4c1c9814e71e91042fd2,360,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab504c25caac4c1c9814e71e91042fd2,504,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ab530a4ad78d491aad5ba506b45d35f7,654,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab5507aac2594b288382b7745a619819,294,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab5507aac2594b288382b7745a619819,336,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ab5507aac2594b288382b7745a619819,540,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab5c5c105a1f42bcbee68e2fb2feaffe,30,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab5c5c105a1f42bcbee68e2fb2feaffe,318,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab5e1ca0319147708e1fd2647125ba20,48,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab5e1ca0319147708e1fd2647125ba20,270,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab5e1ca0319147708e1fd2647125ba20,708,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab63448d1c99418cb982cfad6ba151d9,36,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab63448d1c99418cb982cfad6ba151d9,360,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab63448d1c99418cb982cfad6ba151d9,594,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab66a363907e43e9a7cd535f1578245b,606,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab7238cef5b942cea9b10b4801bb1f5e,378,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab7238cef5b942cea9b10b4801bb1f5e,606,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ab73abb392b2412694886af8dc79344e,126,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ab73abb392b2412694886af8dc79344e,414,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab73abb392b2412694886af8dc79344e,534,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ab77eeb4f3624d6dbb679f8f767ba06d,342,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab77eeb4f3624d6dbb679f8f767ba06d,504,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab77eeb4f3624d6dbb679f8f767ba06d,600,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ab7e052ddbc040938db0e74a56d97b0f,336,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,ab7e052ddbc040938db0e74a56d97b0f,558,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,ab7e052ddbc040938db0e74a56d97b0f,558,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab7e052ddbc040938db0e74a56d97b0f,576,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab85a0c2562c4501b6a9f28a08c018ff,102,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab85a0c2562c4501b6a9f28a08c018ff,516,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab870bdab35f4643aa1a66aba18e2f48,666,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab870bdab35f4643aa1a66aba18e2f48,666,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ab93cbf928a3406dad452c7b4f148c5b,342,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ab93cbf928a3406dad452c7b4f148c5b,510,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ab9b519a8d0f419fbba7915f086bc2dd,48,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ab9b519a8d0f419fbba7915f086bc2dd,432,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,ab9b519a8d0f419fbba7915f086bc2dd,648,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,aba68a20aa8a42acbe25ebcf0800414b,540,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,aba68a20aa8a42acbe25ebcf0800414b,540,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,aba9d2d799084a20b3a395ff5b1e060f,396,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,aba9d2d799084a20b3a395ff5b1e060f,450,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,aba9d2d799084a20b3a395ff5b1e060f,600,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,abaae4fc298b48dd916955fb6e51f5d1,204,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abaae4fc298b48dd916955fb6e51f5d1,378,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,abab5839c83d4790a12ecf939dff600b,660,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abae13b2df30414990996a157cbffbd6,54,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,abae13b2df30414990996a157cbffbd6,306,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,abae13b2df30414990996a157cbffbd6,372,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,abb1e29840744feb8b7762fee8bf4023,258,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,abb6cbb21f6d40c89a4c44b4569ef4e1,690,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,abb7d3c2fc1245e485bd35e77d751148,360,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,abb7d3c2fc1245e485bd35e77d751148,360,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abb7d3c2fc1245e485bd35e77d751148,408,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abb7d3c2fc1245e485bd35e77d751148,546,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,abb9649acfca4fd5998d6c23e9c3a073,90,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abb9649acfca4fd5998d6c23e9c3a073,438,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,abb9649acfca4fd5998d6c23e9c3a073,576,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,abc210958d314238bbea0baf7086d613,588,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,abc4359eb34e4e2ca2349da2ddf771b6,126,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abc4359eb34e4e2ca2349da2ddf771b6,438,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abc4359eb34e4e2ca2349da2ddf771b6,546,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abc440bf04f4476d943077f226cbedf7,438,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,abc440bf04f4476d943077f226cbedf7,582,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,abc440bf04f4476d943077f226cbedf7,582,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abc4d6e1c8564532a878308c2aa5ec76,390,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abc4d6e1c8564532a878308c2aa5ec76,588,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abc4d6e1c8564532a878308c2aa5ec76,588,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,abc9386f368c4fb1a098a3f074e884a5,36,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,abc9386f368c4fb1a098a3f074e884a5,588,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,abd10430922642a2afac8fcaaab4dd14,474,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,abd6e8f0ea7d4f0f877e1683213dabb9,570,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abd724ed7eac42a59505dcb535f33a95,468,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,abd724ed7eac42a59505dcb535f33a95,618,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abdc98fc32234a17b962e035422289fd,186,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abdc98fc32234a17b962e035422289fd,654,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abe02169c49f4e1bba9dae55d654ce1a,168,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,abe02169c49f4e1bba9dae55d654ce1a,168,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,abe02169c49f4e1bba9dae55d654ce1a,384,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,abe02169c49f4e1bba9dae55d654ce1a,600,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abf29a94ba3d4648869ad7505d863e22,546,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,abf29a94ba3d4648869ad7505d863e22,546,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,abf604534dfe455aad2007cb8ff18420,66,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abf604534dfe455aad2007cb8ff18420,204,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abfb871cab3b4fb4a0e7be1ed5a2ac35,432,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,abfb871cab3b4fb4a0e7be1ed5a2ac35,510,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,abfb871cab3b4fb4a0e7be1ed5a2ac35,654,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,abfccb80eb3d46afb173c85e3d335194,168,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,abfccb80eb3d46afb173c85e3d335194,534,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,abfd275ab5844ce7acdd0fb1f332479f,354,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,abfd275ab5844ce7acdd0fb1f332479f,474,,,2906b810c7d4411798c6938adc9daaa5,2
offer completed,ac016c534e3b454ea1e73aab20824864,48,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ac016c534e3b454ea1e73aab20824864,174,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ac016c534e3b454ea1e73aab20824864,630,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ac04305b540c492ea789ca904a0a63d6,138,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ac04305b540c492ea789ca904a0a63d6,690,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ac0ba442fade4e9eb587feb5e408de99,576,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ac0c7b66570b4ca6897407fa7ec00d10,54,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ac0c7b66570b4ca6897407fa7ec00d10,180,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ac0c7b66570b4ca6897407fa7ec00d10,336,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ac0c7b66570b4ca6897407fa7ec00d10,432,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ac0c7b66570b4ca6897407fa7ec00d10,540,,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5
offer completed,ac0c7b66570b4ca6897407fa7ec00d10,576,,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5
offer completed,ac165d9e39704046bbff4313c552e652,24,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ac165d9e39704046bbff4313c552e652,372,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ac165d9e39704046bbff4313c552e652,546,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ac18d9e07ed24f9ebd269082390bedb5,204,,,f19421c1d4aa40978ebb69ca19b0e20d,5
offer completed,ac18d9e07ed24f9ebd269082390bedb5,204,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ac1cc98adbb3419db722ecbdb1583426,12,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ac1cc98adbb3419db722ecbdb1583426,222,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ac1cc98adbb3419db722ecbdb1583426,444,,,4d5c57ea9a6940dd891ad53e9dbe8da0,10
offer completed,ac1e403449ab4975a66f7e2801932db8,168,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ac1e403449ab4975a66f7e2801932db8,426,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ac1fa6dad6284be5bee99d94a353e688,66,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ac1fa6dad6284be5bee99d94a353e688,504,,,fafdcd668e3743c1bb461111dcafc2a4,2
offer completed,ac1fa6dad6284be5bee99d94a353e688,642,,,ae264e3637204a6fb9bb56bc8210ddfd,10
offer completed,ac27dd4e3a8a4f02a36ac868c29de650,522,,,2298d6c36e964ae4a3e7e9706d1fb8c2,3
offer completed,ac27dd4e3a8a4f02a36ac868c29de650,582,,,f19421c1d4aa40978ebb69ca19b0e20d,5
